title,full_text,generated
튀르키예,"튀르키예는 앙카라를 수도로 하며, 행정적으로 81개의 주로 나뉘어 있으며, 각 주는 다시 923개의 구역으로 나뉜다.",1
매니페스트 파일,캐시 매니페스트에 대한 예시는 다음과 같습니다.,1
박쥐고기,과일 박쥐가 소철 씨앗을 과도하게 섭취하면 독소가 축적되어 용해성-보디 병과 같은 신경계 질환과 연관될 수 있다.,1
아프가니스탄,"아프가니스탄은 리튬, 구리, 금, 석탄, 철광석 등 풍부한 광물 자원을 보유하고 있으며, 중국과 인도의 주요 투자가 이를 증명하고 있다.",1
슈퍼 몽키 볼 (비디오 게임),사용자는 네 마리 원숭이 중 하나를 선택하여 맵을 기울여 움직여 장애물 코스를 뚫고 도착지까지 이끄는 게임이다.,1
내적 재구,"결론적으로, 무성음 뒤에 -i가 붙어도 항상 유성음으로 변하는 것은 아니므로, 유성음화의 발생 기준을 명확히 설명하기 위해 첫 번째 추정이 더 타당하다.",1
트와이스,"2023년 5월 16일, 일본 가수는 세 번째 싱글 앨범 《Wake Me Up》을 발매하며 도전의 메시지를 담은 곡을 선보였다.",1
삼별초의 난,"이탈자의 급증으로 경계가 불안해지자 삼별초는 함선 천여 척을 징발하여 강화도의 물자와 백성을 싣고 진도로 이동하여 그곳에 거점을 마련하고, 용장사를 행궁으로 삼으며 삼별초의 본거지를 건설하였다.",1
FIFA 월드컵 기록,매 경기 최소 1골을 기록했다.,1
김형칠,김형칠은 아버지에게 승마 기술을 배우고 1976년부터 승마 선수로 활동하며 1985년 아시아 선수권 대회 우승을 거머쥐고 1988년 서울 올림픽에 참가한 후 1994년부터 4년 간격으로 아시안 게임에 출전하여 2002년 부산 대회 단체전에서 은메달을 획득했다.,1
대한민국 대 이탈리아 (2002년 FIFA 월드컵),"한국 축구 국가대표팀의 월드컵 8강 진출은 긍정적 평가와 함께 판정 논란이 된 경기로도 꼽히며, LA 타임스는 한국을 베스트 팀, 이탈리아를 워스트 팀으로 선정하는 등 엇갈린 평가를 내렸다.",1
시옹,"초기 정착지에 대한 기록은 풍부하지만, 중기 청동기 시대의 기록은 부족하며, 이후 청동기 말기와 철기 시대에는 돈 보스코와 수-르-섹스의 거대한 공동묘지가 건립되었다.",1
로마니타스,"로마 문학의 깊은 영향 덕분에 시민, 병사, 농부라는 개념은 식민지 시대와 초기 미국으로 이어졌다.",1
조니 에버스,"에버스 가문은 스포츠에 깊은 연관성을 가지고 있으며, 헬렌 피츠기븐스와 결혼한 에버스는 아들 존 J. 에버스 주니어가 제2차 세계 대전에 참전하고, 형 조 에버스와 삼촌 톰 에버스가 메이저 리그 베이스볼에서 활약하며, 증조카는 스포츠 일러스트레이티드 작가 팀 레이든이라는 성공적인 역사를 쌓았다.",1
포켓몬스터 하트골드·소울실버,"《하트골드·소울실버》의 발표 이후 잭 드브리스는 원작 《금·은》의 혁신적인 요소들이 게임의 기준이 되었지만, 리메이크가 그 높은 기준을 충족할지 의문을 표명하며 새로운 게임에 대한 망설임을 드러냈다.",1
지카바이러스,"2015년 10월부터 2016년 1월까지 브라질에서 지카 바이러스 감염으로 3,500명 이상의 소두증 사례가 발생했으며, 일부 아기들은 심각한 합병증을 겪거나 사망하기도 했다.",1
디지털 시그널 0,"DS0 전송 속도는 8kHz 샘플링 속도와 8비트 펄스-코드 변조를 통해 초당 8,000개의 샘플로 디지털화된 디지털 음성 통화 한 채널을 위한 64kbps의 데이터 속도를 제공하기 위해 설계되었습니다.",1
문관사림,"당회요에 따르면, 현경 3년 10월 2일 허경종이 편찬한 1,000권의 《문관사림》이 바쳐졌다.",1
명량 (영화),"대장선의 화약이 다 떨어지자 구루시마의 화공선이 다가오고, 임준영의 신호에 따라 아내와 백성들의 도움으로 화공선을 폭파시키고, 이순신 장군의 용기를 보여주며 승전을 향해 나아간다.",1
루이 13세,"이후 귀족들은 마리 드 메디시스를 중심으로 모여들었고, 그녀는 1619년부터 1620년까지 아들을 향해 두 차례의 반란을 일으켰지만, 1620년 8월 왕실군에 의해 진압당했고, 그 후 아르망 장 뒤 플레시 드 리슐리외 추기경의 중재로 1621년에 화해를 이루었다.",1
"민주당 (일본, 1998년)","오카다 후임 대표 선거에서 간 나오토와 마에하라 세이지가 경쟁했고, 예상과 달리 마에하라는 2표 차로 승리하며 당의 탈노조와 세대 교체를 주장하며 재건을 시작했다.",1
해운대 (영화),"10분의 극한 시간 안에 닥친 갑작스러운 시련, 그들은 かけがえのない 것을 지키기 위해 최선을 다해야 한다.",1
소대련,"소대련은 어린 시절부터 재능과 지혜가 뛰어나 명석하여 글을 잘 썼고, 풍류로운 품성을 가지며 교활한 계획을 세웠고, 음악도 뛰어나 덕을 쌓는 모습이 단청처럼 아름다웠다.",1
부산개성중학교 폭행 치사 사건,"소년법 제68조에 따라 조사 및 심리 중인 형사 사건의 개인정보를 노출할 수 없었던 만큼, 당시 언론의 실명 공개 자제는 적법했다.",1
루이스 펠리피 스콜라리,"루이스 펠리피 스콜라리(1948년 11월 9일~)는 브라질 출신의 전 축구 선수이자 감독으로, '펠리팡'이라는 별명으로도 알려져 있으며, 2002년 브라질 월드컵 우승, 2004년 유로 대회 포르투갈 준우승, 2006년 월드컵 포르투갈 4강 진출을 이끌었다.",1
이반 데 라 페냐,"데 라 페냐는 1991년 바르셀로나 유소년부에 입단한 산탄데르 출신 선수로, 1995년 19세의 나이로 1군 데뷔전에서 득점을 기록하며 페프 과르디올라의 후계자로 떠올랐지만, 첫 시즌 7골을 넣었음에도 불구하고 크라위프 감독의 신임을 잃고 주전 자리를 놓쳤다.",1
선형 (노선),원곡선 종단곡선의 방정식은 기본적으로,1
고스티니 드보르 역,"56m의 심도에 위치한 이 역은 수평 엘리베이터가 있는 지하 역으로, 스크린도어가 갖춰진 플랫폼을 자랑한다.",1
교육학,"고대 그리스에서는 '어린이를 이끌다'라는 뜻의 'παιδαγωγός'이 주로 주인 아들의 교육을 책임지는 노예였으며, 당시에는 여자아이들의 교육은 제한되었다.",1
노진구,"시즈카를 대단히 좋아하는 만큼, 시즈카와 데키스키가 함께 있는 모습을 보면 가끔 질투가 든다.",1
패딩턴 곰,"패딩턴의 법정 후견인이었던 루시 이모는 리마에 있는 '은퇴한 곰을 위한 집'으로 이주하기 전까지 패딩턴을 돌보았는데, 그녀의 건강 상태가 좋았던 영국 방문 경험 때문에 이사 이유가 불분명하다.",1
웨이모,"구글은 무인 자동차의 에어백 부재에 대해, 탑승자와 보행자를 보호하기 위해 설계된 다른 안전 시스템이 존재하며, 일반 자동차와는 다른 주행 환경에서 운행될 예정이라고 설명했습니다.",1
한국해운조합,다양한 보증과 안정적인 위험 관리가 제공됩니다.,1
심불상응행법 (대승아비달마집론·잡집론),"'획득과 성취로 설정된 것'이라는 것은 진정한 실천법이 아니라 가정에 근거한 가상의 법이라는 뜻이며, 이는 득(得)과 마찬가지로 심불상응행법에 속한 다른 법들에도 적용된다.",1
믹트,"짐 오닐은 2005년 보고서에서 브릭스 국가를 이어갈 11개의 신흥국가, 즉 방글라데시, 이집트, 인도네시아, 이란, 대한민국, 멕시코, 나이지리아, 파키스탄, 필리핀, 터키, 베트남을 '넥스트 일레븐'이라 지목했습니다.",1
1996년 고성 산불,8시 30분경 고성군 현내면 명파리 고향봉 북방한계선에서 발생한 산불은 120헥타르의 임야를 태우고 오후 5시에야 진압되었다.,1
마이클 잭슨,"마이클 잭슨은 스키니 진, 페도라, 선글라스, 장갑, 재킷 팔찌 암밴드 등 다양한 패션 트렌드를 선도하며 패션계에 막대한 영향을 미쳤고, 그 영향력은 다른 아티스트들에 비해 압도적이었다.",1
전파천문학,"전파천문학은 전파 주파수대를 이용하여 우주를 연구하는 천문학의 한 분야로, 1930년대 칼 젠스키가 처음으로 우리 은하에서 전파를 감지한 이후 다양한 천체의 전파를 통해 별, 은하뿐 아니라 퀘이사, 펄사 등 새로운 천체들을 발견하고 우주 마이크로파 배경을 포함한 다양한 우주적 현상을 밝혀냈다.",1
송병구,"신한은행, 위너스리그 10-11 시즌에서 역전승 거두었다.",1
다이아 페스티벌,코로나19 팬데믹으로 인해 이번 다이아 페스티벌은 2021년 12월 29일부터 31일까지 가상 공간 '이프렌드'에서 개최됩니다.,1
박종우 (1989년),2013년 시즌을 마친 후 스벤예란 에릭손 감독을 비롯한 광저우 푸리로 이적하여 1시즌 반 동안 리그 34경기에 출전하며 1골을 기록했다.,1
김수임,"1950년 4월, 독일에서 공부한 엘리트 공산주의자 이강국의 연인으로서 존 베어드와 함께 살던 사이, 이강국의 지시에 따라 다양한 간첩 활동을 한 혐의로 체포되어 권총, 실탄, 북한으로 보낼 기밀 물건들이 발견되었다.",1
표적 치료,티로신 인산화 효소를 활용한 표적 치료제는 다양한 형태로 존재한다.,1
방준혁,2017년 실적 기준으로 2조 2987억 원의 매출을 달성하여 대한민국 게임 업계에서 1위를 차지했다.,1
칸 (프로게이머),"2014년 7월, 중국 팀 WE의 아카데미로 입단했다.",1
주홍 글씨,"종교적 신념 때문에 의원들과 목사들이 프린과 펄을 고립시키려 했으나, 딤스테일 목사의 간섭으로 그 계획은 무산되었다.",1
장 드라포역,"롱괴유의 르모인가가 1665년부터 1818년까지 이 섬을 소유했고, 이후 영국 정부에 매각된 후 1812년 전쟁 이후 영국은 섬에 군사 시설을 건설했으며, 1870년 캐나다 정부가 매입하여 74년에 공원으로 지정되고 1967년 세계 박람회를 앞두고 면적을 확장하면서 인접 노트르담섬도 인공적으로 조성되었다.",1
카탄의 개척자,"선택한 무인도에서 자원을 수집하여 길, 집, 도시, 배(바다 맵일 경우)를 건설하며, 최종 점수가 높은 플레이어가 승리하는 게임입니다. 각 섬에는 주사위를 굴려 해당 숫자에 해당하는 자원을 얻을 수 있으며, 이 자원은 이미 섬에 거주지를 건설한 플레이어만 획득할 수 있습니다. 집과 도시는 각각 1VP, 2VP를 제공하며, 개발 카드 중 1VP를 제공하는 카드도 점수에 기여합니다.",1
앨프리드 마셜,이 책은 오랫동안 영국에서 중요한 교재 및 교과서로 쓰였다.,1
다자이후,"2006년 4월 20일, 지쿠시노 시 교육위원회는 다자이후 정청 유적 북단에서 약 1.7km 남쪽으로 추정되는 조방 남단 부지에서 폭 8m의 도로와 도랑 유적을 발견하여 발표하였다.",1
남수단,"독립 이후에도 수단과의 분쟁은 계속되며 2012년에는 전면전 위기에 이르렀으나, 협상을 통해 일시적인 평화가 도래했지만 아프리카 연합의 중재 협상은 결국 실패로 돌아갔다.",1
블라디보스토크,기온이 영하 15도까지 떨어지며 강한 바람으로 인해 체감 온도는 실제보다 더욱 낮아 몹시 추운 날씨입니다.,1
드라큘라,"2013년에는 미국에서 드라마 《드라큘라》가 제작되어 조너선 리스 마이어스와 제시카 디가우가 주연을 맡았고, 2014년에는 프랭크 와일드혼 작곡의 뮤지컬 《드라큘라》의 첫 라이선스 공연이 예술의전당 오페라극장에서 열렸다.",1
2021년 Kt 위즈 시즌,다시 나타나는 경우의 빈도.,1
폴란드 망명정부,"전쟁 중, 특히 1942년부터 폴란드 망명 정부는 유럽 유대인 학살에 대한 정보를 연합군에 전달하고 도움을 요청했지만, 1942년 12월 10일 유엔에 제출한 라친스키 백작의 메모를 통해 처음으로 공식적으로 규탄하며 유대인의 고통을 전 세계에 알렸고 이는 결국 1942년 12월 17일 연합국의 선언으로 이어졌다.",1
서핑,토인 서핑은 워터 스쿠터를 이용해 서퍼를 빅 웨이브로 끌어가 훨씬 높은 파도에 도전할 수 있게 하는 서핑의 한 유형입니다.,1
동아시아의 역사,"영락제 때 명나라는 북경으로 천도하고, 일본과의 관계를 강화하며 동아시아와 아프리카까지의 무역과 정치적 영향력을 확대했다.",1
잉글랜드 성공회,글로벌 공동체 구축.,1
비요크,비요크는 이 앨범을 완성하기 위해 다양한 음악 장르를 아우르는 다수의 뮤지션들과 협업했다.,1
룡양광산,"백바위골층은 배사습곡의 일부에 노출되어 있는데, 주로 회백색 층방해석대리암, 석회질편암, 견운모편암, 층고회암으로 구성되어 있으며, 황철골층이나 삼포층과는 달리 방해석대리암과 고회암이 더 많고 편암은 적다.",1
